ID_Post	ID_Post	Headline	Body	Deleted	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	new_labels	HeadBody
16439	16440		"noch immer nichts kapiert - http://de.wikipedia.org/wiki/Blaukalk
""...... zu Zement weiterverarbeitet werden"" klingt nicht so wirklich nach verbrennen."	0	0	0	0	1	0	0	0	1	0	0000100010	" noch immer nichts kapiert - http://de.wikipedia.org/wiki/Blaukalk
""...... zu Zement weiterverarbeitet werden"" klingt nicht so wirklich nach verbrennen."
124424	124425	Wie wäre es mal mit Artikel, der etwas ernst nimmt und versucht etwas respektvoll zu lösen anstatt immer wieder gleiche fragwürdigen Behauptungen in den Raum zu werfen.	"Ich weiß, dass es sicherlich schon oft gesagt wurde, aber folgende Punkte stören mich einfach:

1) ""Fortschrittsgeplagte"" - Weswegen diese Stichelei? Als wäre man die Personifizierung des Fortschritts und alle mit einer anderen Meinung nicht.

2) ""Sozialwissenschaften"" und ""Genderverschwörungstheorie"": Ist das der Versuch jede Kritik gegenüber den Sozialwissenschaften als Verschwörungshirngespinst darzustellen? Die Wissenschaft muss kritischen Fragen standhalten können, ansonsten stimmt da etwas nicht.

3)Das heranziehen von Statistiken und ausführen von einseitigen Schlussfolgerungen. Ein anderer User hat hier bereits schön erklärt, dass viele Faktoren nicht einkalkuliert wurden in der Statistik oder durch Tricks verändert raus kommen."	1	1	0	0	0	0	0	0	1	0	1100000010	"Wie wäre es mal mit Artikel, der etwas ernst nimmt und versucht etwas respektvoll zu lösen anstatt immer wieder gleiche fragwürdigen Behauptungen in den Raum zu werfen. Ich weiß, dass es sicherlich schon oft gesagt wurde, aber folgende Punkte stören mich einfach:

1) ""Fortschrittsgeplagte"" - Weswegen diese Stichelei? Als wäre man die Personifizierung des Fortschritts und alle mit einer anderen Meinung nicht.

2) ""Sozialwissenschaften"" und ""Genderverschwörungstheorie"": Ist das der Versuch jede Kritik gegenüber den Sozialwissenschaften als Verschwörungshirngespinst darzustellen? Die Wissenschaft muss kritischen Fragen standhalten können, ansonsten stimmt da etwas nicht.

3)Das heranziehen von Statistiken und ausführen von einseitigen Schlussfolgerungen. Ein anderer User hat hier bereits schön erklärt, dass viele Faktoren nicht einkalkuliert wurden in der Statistik oder durch Tricks verändert raus kommen."
124449	124450		Ihre Sorgen möcht ich haben!	0	0	0	0	0	0	0	0	1	0	0000000010	 Ihre Sorgen möcht ich haben!
124448	124449		Wann war die Textilbranche jemals männerdominiert und vor allem wo? Oder vergleichen Sie jetzt Schneider mit Näherinnen?	0	0	0	0	0	0	0	0	1	0	0000000010	 Wann war die Textilbranche jemals männerdominiert und vor allem wo? Oder vergleichen Sie jetzt Schneider mit Näherinnen?
124447	124448		jetz hast so schön angfangen und dann doch über die selbe art der kritisierten pauschalisierung partei ergriffen, schad.	0	0	0	0	0	0	0	0	1	0	0000000010	 jetz hast so schön angfangen und dann doch über die selbe art der kritisierten pauschalisierung partei ergriffen, schad.
124446	124447		das heißt gut 60% prozent unterstützden diese ungleichbehandlung. ist interessant, aber, analog zu freuenrechtlichen forderungen, wird es dadurch besser?	0	1	0	0	0	0	0	1	0	0	0100000100	 das heißt gut 60% prozent unterstützden diese ungleichbehandlung. ist interessant, aber, analog zu freuenrechtlichen forderungen, wird es dadurch besser?
124445	124446	Für mich ist Genderwahn folgendes:	"1. Andauernd alle Welt damit ""beglücken"" zu wollen, d.h. kein anderes Thema zu kennen. So ähnlich wie bei den penetranten, ja fast schon militanten, Vegetariern.

Das gehört wohl zu dieser Art von Wahn dazu.

2. Reine Symptombehandlungen fordern. Anstatt die Probleme tatsächlich und nachhaltig an der Wurzel (!) anzupacken, versucht man irgendwelche obskuren und völlig merkwürdigen Nebenschauplätze zu schaffen. Da fängt man an von ""Mutterland"" zu sprechen (Es heißt Vaterland, dafür ist es die Muttersprache!) und allerlei anderen Blödsinn wie ""Innen"" und so einen Kram.

Das alles ändert jedoch nichts und nervt mich insofern, als dass es einfach nur an Neusprech erinnert."	1	0	0	0	0	0	0	0	1	0	1000000010	"Für mich ist Genderwahn folgendes: 1. Andauernd alle Welt damit ""beglücken"" zu wollen, d.h. kein anderes Thema zu kennen. So ähnlich wie bei den penetranten, ja fast schon militanten, Vegetariern.

Das gehört wohl zu dieser Art von Wahn dazu.

2. Reine Symptombehandlungen fordern. Anstatt die Probleme tatsächlich und nachhaltig an der Wurzel (!) anzupacken, versucht man irgendwelche obskuren und völlig merkwürdigen Nebenschauplätze zu schaffen. Da fängt man an von ""Mutterland"" zu sprechen (Es heißt Vaterland, dafür ist es die Muttersprache!) und allerlei anderen Blödsinn wie ""Innen"" und so einen Kram.

Das alles ändert jedoch nichts und nervt mich insofern, als dass es einfach nur an Neusprech erinnert."
124444	124445		"Sehr schöner Satz aus dem Artikel:
""Gleichheit und Gerechtigkeit ist für den Feminismus ein Fünfzig-Prozent-Frauenanteil, außer bei Scheißjobs."""	0	0	0	0	0	0	0	0	1	0	0000000010	" Sehr schöner Satz aus dem Artikel:
""Gleichheit und Gerechtigkeit ist für den Feminismus ein Fünfzig-Prozent-Frauenanteil, außer bei Scheißjobs."""
124443	124444		"""das richtige Maß an Feminismus und Genderpolitik""
Das wohl von der Autorin festgelegt wird.

""längst eingetretene strukturelle Diskriminierung von Männern""
Stichwort: Wehrpflicht
Stichwort: Pensionssystem

""warum sich dann diese ""frei gewählten"" Modelle derart ident aneinanderreihen""
Auch wenn es die Gender""forschung"" nicht wahr will: Die Erklärung dahinter lautet Genetik."	0	1	0	0	0	0	0	0	1	0	0100000010	" ""das richtige Maß an Feminismus und Genderpolitik""
Das wohl von der Autorin festgelegt wird.

""längst eingetretene strukturelle Diskriminierung von Männern""
Stichwort: Wehrpflicht
Stichwort: Pensionssystem

""warum sich dann diese ""frei gewählten"" Modelle derart ident aneinanderreihen""
Auch wenn es die Gender""forschung"" nicht wahr will: Die Erklärung dahinter lautet Genetik."
124442	124443		Quotenregelungen widersprechen sowieso der Idee einer gleichberechtigten Gesellschaft, sind sie doch selektive Benachteiligungen des anderen Geschlechts. Selbst wenn dann beide Seiten durchschnittlich gleich benachteiligt wären, was man wohl kaum erreichen wird, bliebe ein schlechter Beigeschmack.	0	1	1	0	0	0	0	0	1	0	0110000010	 Quotenregelungen widersprechen sowieso der Idee einer gleichberechtigten Gesellschaft, sind sie doch selektive Benachteiligungen des anderen Geschlechts. Selbst wenn dann beide Seiten durchschnittlich gleich benachteiligt wären, was man wohl kaum erreichen wird, bliebe ein schlechter Beigeschmack.
124441	124442	Vielleicht sollte man einmal den Kern der Sache in dieser ganzen Genderdiskussion benennen.	"Es geht hier im Kern nicht um Gerechtigkeit, nicht um gleiches Gehalt, Diskriminierung, etc. Es geht um Macht! Die einen haben sie (heterosexuelle Männer), die anderen wollen sie (Frauen, sexuelle Minderheiten).
Dieses Gendermainstreaming ist nichts Anderes, als ein Verteilungskampf von Macht und Einfluss, in der Gesellschaft, im Geschäftsleben, überall.
Denn was will der Feminismus erreichen? Unter anderem, dass mehr Frauen in Führungspositionen kommen. Wenn eine von 50 Frauen im Vorstand sitzt, was nützt das den anderen 49? Verbessert sich deren Leben auch? Nein.

Ich denke, die Feminist/innen und Gendermainstreamer sollten so ehrlich sein und ihr wahres Anliegen benennen!"	0	1	0	0	0	0	0	0	1	0	0100000010	"Vielleicht sollte man einmal den Kern der Sache in dieser ganzen Genderdiskussion benennen. Es geht hier im Kern nicht um Gerechtigkeit, nicht um gleiches Gehalt, Diskriminierung, etc. Es geht um Macht! Die einen haben sie (heterosexuelle Männer), die anderen wollen sie (Frauen, sexuelle Minderheiten).
Dieses Gendermainstreaming ist nichts Anderes, als ein Verteilungskampf von Macht und Einfluss, in der Gesellschaft, im Geschäftsleben, überall.
Denn was will der Feminismus erreichen? Unter anderem, dass mehr Frauen in Führungspositionen kommen. Wenn eine von 50 Frauen im Vorstand sitzt, was nützt das den anderen 49? Verbessert sich deren Leben auch? Nein.

Ich denke, die Feminist/innen und Gendermainstreamer sollten so ehrlich sein und ihr wahres Anliegen benennen!"
124440	124441	ist freilich kein Beweis, dass es Frauen insgesamt besser getroffen hätten oder schon gar im Vorteil wären	"das hat auch niemand behauptet

man darf aber wohl die frage stellen, ob sich die Kluft wirklich ausgerechnet und vornehmlich entlang der geschlechtergrenzen auftut

früher, in den guten alten Zeiten, waren frauenangelegenheiten halt nur ein ""nebenwiderspruch"" im Klassenkampf um die gerechte marxistische welt. heute scheinen mir des öfteren soziale fragen ein ""nebenwiderspruch"" im geschlechterkampf um die gerechte feministische welt zu sein"	0	1	0	0	0	0	0	0	1	0	0100000010	"ist freilich kein Beweis, dass es Frauen insgesamt besser getroffen hätten oder schon gar im Vorteil wären das hat auch niemand behauptet

man darf aber wohl die frage stellen, ob sich die Kluft wirklich ausgerechnet und vornehmlich entlang der geschlechtergrenzen auftut

früher, in den guten alten Zeiten, waren frauenangelegenheiten halt nur ein ""nebenwiderspruch"" im Klassenkampf um die gerechte marxistische welt. heute scheinen mir des öfteren soziale fragen ein ""nebenwiderspruch"" im geschlechterkampf um die gerechte feministische welt zu sein"
124439	124440	Dann sollten sie die Regeln für Behindertenschutz kennen	"Für einen Arbeitgeber gleich welcher Art ist es wichtig einen Arbeitnehmer bei Bedarf kündigen zu können.
Das ist selten schön, kann aber notwendig sein weil es etwa das Budget bzw. Auftragslage verlangt oder man sich persönlich zerkracht, die leistung nicht mehr stimmt usw.

In Österreich ist ein Behinderter schwer bis unkündbar.
Warum sollte man jemanden einstellen, der im Extremfall überhaupt nicht bei der Arbeit auftauchen muss und ihm das Gehalt ewig bezahlen?

Das ist ein hohes Risiko, das man vermeiden will.
Daher wäre es paradoxerweise eher besser Behinderte arbeitsrechtlich genau wie alle anderen Menschen zu behandeln ;)"	0	0	0	1	1	0	0	1	0	0	0001100100	"Dann sollten sie die Regeln für Behindertenschutz kennen Für einen Arbeitgeber gleich welcher Art ist es wichtig einen Arbeitnehmer bei Bedarf kündigen zu können.
Das ist selten schön, kann aber notwendig sein weil es etwa das Budget bzw. Auftragslage verlangt oder man sich persönlich zerkracht, die leistung nicht mehr stimmt usw.

In Österreich ist ein Behinderter schwer bis unkündbar.
Warum sollte man jemanden einstellen, der im Extremfall überhaupt nicht bei der Arbeit auftauchen muss und ihm das Gehalt ewig bezahlen?

Das ist ein hohes Risiko, das man vermeiden will.
Daher wäre es paradoxerweise eher besser Behinderte arbeitsrechtlich genau wie alle anderen Menschen zu behandeln ;)"
124438	124439	"""Ein ganzes Königreich hält sie unter ihrer Knute, die Rote Königin – allerdings nur in Alices Wunderland."""	"https://de.wikipedia.org/wiki/Elisabeth_II.

ja genau, im ""echten Leben"" ist es nämlich nicht nur ein Königreich sondern sogar 16 Commonwealth Realms...

Wie kann man ernsthaft schreiben dass nur in Alices Wunderland eine Frau ein Königreich hat ... Ein Fall von Realitätsverlust"	1	0	0	0	0	0	0	1	0	0	1000000100	"""Ein ganzes Königreich hält sie unter ihrer Knute, die Rote Königin – allerdings nur in Alices Wunderland."" https://de.wikipedia.org/wiki/Elisabeth_II.

ja genau, im ""echten Leben"" ist es nämlich nicht nur ein Königreich sondern sogar 16 Commonwealth Realms...

Wie kann man ernsthaft schreiben dass nur in Alices Wunderland eine Frau ein Königreich hat ... Ein Fall von Realitätsverlust"
124437	124438	"Das Wort ""Vorurteil"" ist Ihnen bekannt?"	Mal davon ausgehend, dass Sie die Frau nicht kennen, schliessen Sie offenbar alleine vom Namen darauf, dass sie in irgendeiner Weise privilegiert sein muss. Ziemlich engstirnig.	0	0	0	1	1	0	0	1	0	0	0001100100	"Das Wort ""Vorurteil"" ist Ihnen bekannt? Mal davon ausgehend, dass Sie die Frau nicht kennen, schliessen Sie offenbar alleine vom Namen darauf, dass sie in irgendeiner Weise privilegiert sein muss. Ziemlich engstirnig."
124436	124437	Geh Gusch einfach..		1	1	0	1	0	0	0	1	0	0	1101000100	
124435	124436	Realitätsverlust ist	wenn man die, durchaus hinterfragenswerten, Realitäten in den Beziehungen der Geschlechter einfach negiert, um dafür einer undifferenzierten Gleichmacherei zu frönen, ohne dafür - sogar weiblicherseits - solidarische Mehrheiten zu finden.	0	1	0	0	0	0	0	0	1	0	0100000010	Realitätsverlust ist wenn man die, durchaus hinterfragenswerten, Realitäten in den Beziehungen der Geschlechter einfach negiert, um dafür einer undifferenzierten Gleichmacherei zu frönen, ohne dafür - sogar weiblicherseits - solidarische Mehrheiten zu finden.
124434	124435	Ich hab hier ja schon meine Kritik an Teilen des Feminismus geäußert, die vorwiegend die Interessen (weißer) Mittelschichfrauen vertreten	"sehr wichtige Bemerkung

denn für die - meinetwegen ""schwarze"" - unterschichtsfrau ist es natürlich nicht besonders erstrebenswert, für wenig Geld (und damit eben auch wenig pensionsanspruch) auch noch hackeln zu gehen, da ist das traditionelle rollenmodell einfach bequemer

oder habens am end gar nicht auf fr. hausbichler zielen wollen?"	1	0	0	0	1	0	0	1	0	0	1000100100	"Ich hab hier ja schon meine Kritik an Teilen des Feminismus geäußert, die vorwiegend die Interessen (weißer) Mittelschichfrauen vertreten sehr wichtige Bemerkung

denn für die - meinetwegen ""schwarze"" - unterschichtsfrau ist es natürlich nicht besonders erstrebenswert, für wenig Geld (und damit eben auch wenig pensionsanspruch) auch noch hackeln zu gehen, da ist das traditionelle rollenmodell einfach bequemer

oder habens am end gar nicht auf fr. hausbichler zielen wollen?"
124433	124434		"kinder kinder - mit eurem selektionsverhalten baut ihr euch bloß euer eigenes kleine potemkin´sches dorf. man läßt alle missliebigen meinungen löschen und freut sich im nachhinein, dass eh alle einer meinung sind.

wenn der kaiser nackt ist, dann ist er nackt."	0	0	0	0	0	0	0	0	1	0	0000000010	" kinder kinder - mit eurem selektionsverhalten baut ihr euch bloß euer eigenes kleine potemkin´sches dorf. man läßt alle missliebigen meinungen löschen und freut sich im nachhinein, dass eh alle einer meinung sind.

wenn der kaiser nackt ist, dann ist er nackt."
124432	124433		Das Problem mit Ihrem Argument ist, dass Vitamin B geschlechterunabhängig auftritt, höhergestellte Quoten-Posten für Männer sind mir dagegen neu.	1	1	0	0	0	0	0	0	1	0	1100000010	 Das Problem mit Ihrem Argument ist, dass Vitamin B geschlechterunabhängig auftritt, höhergestellte Quoten-Posten für Männer sind mir dagegen neu.
124431	124432	Weil work/life Balance schön und nett ist, aber Altersarmut halt auch ein bissi ein Problem	"stimmt schon

aber das Problem haben halt die, die vor dem Pensionsalter (""work/life Balance"") halt lieber ""daheim bei den kindern bleiben"" statt pensionsansprüche zu erwerben"	0	0	0	0	0	0	0	1	0	0	0000000100	"Weil work/life Balance schön und nett ist, aber Altersarmut halt auch ein bissi ein Problem stimmt schon

aber das Problem haben halt die, die vor dem Pensionsalter (""work/life Balance"") halt lieber ""daheim bei den kindern bleiben"" statt pensionsansprüche zu erwerben"
124430	124431		"Und was wollen Sie damit jetzt aussagen?

Außer, dass es in diesem Land eine breite Zustimmung zum Seximus gibt, solange er zum Nachteil von Männern ist?"	1	1	0	0	0	0	0	0	1	0	1100000010	" Und was wollen Sie damit jetzt aussagen?

Außer, dass es in diesem Land eine breite Zustimmung zum Seximus gibt, solange er zum Nachteil von Männern ist?"
124429	124430		"beispiel sekretärstätigkeiten: sekretär war solange ein gutbezahlter beruf, solange es schwer war, menschen zu finden die lesen und schreiben konnten...seit es allgemeine schulpflicht gibt, ist das nicht mehr so schwer-hat nichts mit männlich/weiblich zu tun...

beispiel textilarbeiter: keine ahnung was sie da meinen, aber wie man in hauptmanns ""die weber"" nachlesen kann, warern die arbeitbedingungen in der textilbranche bereits mitte des 19jhts nicht gerade die allerbesten-und zwar für mann und frau"	0	0	0	0	0	0	0	0	1	0	0000000010	" beispiel sekretärstätigkeiten: sekretär war solange ein gutbezahlter beruf, solange es schwer war, menschen zu finden die lesen und schreiben konnten...seit es allgemeine schulpflicht gibt, ist das nicht mehr so schwer-hat nichts mit männlich/weiblich zu tun...

beispiel textilarbeiter: keine ahnung was sie da meinen, aber wie man in hauptmanns ""die weber"" nachlesen kann, warern die arbeitbedingungen in der textilbranche bereits mitte des 19jhts nicht gerade die allerbesten-und zwar für mann und frau"
124428	124429		"Richtig. 

Entscheidungen haben Konsequenzen.

Und daran wird auch der radikale Feminismus so schnell nichts ändern können."	0	0	0	0	0	0	0	0	1	0	0000000010	" Richtig. 

Entscheidungen haben Konsequenzen.

Und daran wird auch der radikale Feminismus so schnell nichts ändern können."
124427	124428	Zum anderen ist es ja nicht so, dass alle Frauen freiwillig Teilzeit arbeiten	"sicher

aber dann ist nicht die Bezahlung das Problem, sondern eben die Tatsache, daß (unfreiwillig) wenig gearbeitet wird"	0	0	0	0	1	0	0	0	1	0	0000100010	"Zum anderen ist es ja nicht so, dass alle Frauen freiwillig Teilzeit arbeiten sicher

aber dann ist nicht die Bezahlung das Problem, sondern eben die Tatsache, daß (unfreiwillig) wenig gearbeitet wird"
124426	124427		"Ein Dialog in vielleicht nicht allzu ferner Zukunft:

A sagt irgend etwas. 
B erwidert, es handle sich bei As Aussage ganz offensichtlich um eine matriachalen Diskurs (verzieht dabei das Gesicht, als hätte gerade jemand gefurzt)"	1	1	0	0	0	0	0	0	1	0	1100000010	" Ein Dialog in vielleicht nicht allzu ferner Zukunft:

A sagt irgend etwas. 
B erwidert, es handle sich bei As Aussage ganz offensichtlich um eine matriachalen Diskurs (verzieht dabei das Gesicht, als hätte gerade jemand gefurzt)"
124425	124426		"Natürlich hätte man den Text auch unverändert lassen können. Nur wenn sich in Österreich irgendein Minister oder eine Ministerin irgendetwas in den Kopf setzt, dann wird das durchgezogen egal ob es funktioniert, oder nicht, siehe Neue Mittelschule. Leider dürfte es unseren Politikern und Politikerinnen nicht möglich sein Fehler einzugestehen.

Seinem Kind eine Büchereikarte zu besorgen, würde ja bedeuten das man in die Bücherei gehen muss und das nicht nur einmal sondern öfters, man muss ja schließlich Bücher ausborgen und zurückbringen, so viel Zeit für sein Kind aufzuwenden können Sie doch niemanden zutrauen. Jetzt mal Spaß beiseite, es ist einfach nur Schade wie wenig sich manche Eltern heutzutage mit ihren Kindern beschäftigen."	0	1	0	0	0	0	1	0	1	0	0100001010	" Natürlich hätte man den Text auch unverändert lassen können. Nur wenn sich in Österreich irgendein Minister oder eine Ministerin irgendetwas in den Kopf setzt, dann wird das durchgezogen egal ob es funktioniert, oder nicht, siehe Neue Mittelschule. Leider dürfte es unseren Politikern und Politikerinnen nicht möglich sein Fehler einzugestehen.

Seinem Kind eine Büchereikarte zu besorgen, würde ja bedeuten das man in die Bücherei gehen muss und das nicht nur einmal sondern öfters, man muss ja schließlich Bücher ausborgen und zurückbringen, so viel Zeit für sein Kind aufzuwenden können Sie doch niemanden zutrauen. Jetzt mal Spaß beiseite, es ist einfach nur Schade wie wenig sich manche Eltern heutzutage mit ihren Kindern beschäftigen."
124501	124502		Und die Kinder sind vollkommen egal. Man sieht, was bei so einem Denken herauskommt.....	1	1	0	0	0	0	0	1	0	0	1100000100	 Und die Kinder sind vollkommen egal. Man sieht, was bei so einem Denken herauskommt.....
124503	124504		Und wie lang dauert der Wehrdienst und um wieviel später gehen Sie in Pension...und wie lang bleibt eine Frau pro Kind daheim und wie lang geht sich für viele dann nur Teilzeit aus, weil sie sich sonst zerstrudln????	0	0	1	0	0	0	0	1	0	0	0010000100	 Und wie lang dauert der Wehrdienst und um wieviel später gehen Sie in Pension...und wie lang bleibt eine Frau pro Kind daheim und wie lang geht sich für viele dann nur Teilzeit aus, weil sie sich sonst zerstrudln????
124398	124399	2 Gründe: 1. Männer achten bei der Berufswahl mehr auf das Gehalt, Frauen achten eher auf einen Beruf in dem sie sich selbst verwirklichen kann oder die Work Life Balance besser ist (öffentlicher Dienst).	"Mit entsprechenden Konsequenzen im positiven (bessere Gesundheit und längeres Leben) und negativen (schlechterem Gehalt) 

2. Frauen ruinieren sich quasi selber die Löhne, durch ihr massives (Über-) Angebot in teilweise wenig nachfragten Berufen. 
Es gibt in Ö vielleicht jeweils 500 Stellen für Germanisten, Publizisten oder Theaterwissenschaftler (Zahlen sind erfunden). Während diese Fächer von gefühlt 15000 Frauen studiert werden. Und jetzt kommen halt Angebot und Nachfrage ins Spiel. Wenn auf jede freie Stelle 30 Bewerberinnen kommen, kann man schnell den Lohn senken.

All das ist aber schon lange öffentlich bekannt und keine heimliche diskriminiert irgendeines Patriarchats."	1	1	0	0	0	0	0	0	1	0	1100000010	"2 Gründe: 1. Männer achten bei der Berufswahl mehr auf das Gehalt, Frauen achten eher auf einen Beruf in dem sie sich selbst verwirklichen kann oder die Work Life Balance besser ist (öffentlicher Dienst). Mit entsprechenden Konsequenzen im positiven (bessere Gesundheit und längeres Leben) und negativen (schlechterem Gehalt) 

2. Frauen ruinieren sich quasi selber die Löhne, durch ihr massives (Über-) Angebot in teilweise wenig nachfragten Berufen. 
Es gibt in Ö vielleicht jeweils 500 Stellen für Germanisten, Publizisten oder Theaterwissenschaftler (Zahlen sind erfunden). Während diese Fächer von gefühlt 15000 Frauen studiert werden. Und jetzt kommen halt Angebot und Nachfrage ins Spiel. Wenn auf jede freie Stelle 30 Bewerberinnen kommen, kann man schnell den Lohn senken.

All das ist aber schon lange öffentlich bekannt und keine heimliche diskriminiert irgendeines Patriarchats."
452847	452848	"""Viel Wind.."	"wird ........ mittlerweile auch ums Toilettenpapier gemacht""
wunderbare formulierung angesichts des themas des artikels ;)"	0	1	0	0	0	0	0	0	1	0	0100000010	"""Viel Wind.. wird ........ mittlerweile auch ums Toilettenpapier gemacht""
wunderbare formulierung angesichts des themas des artikels ;)"
124569	124570	Der Tod des Feminismus	"nur ein theoretisches Gedankenspiel: der Feminismus erreicht sein Ziel. Er sieht Männer und Frauen offiziell als gleichberechtigt an. Das wäre sein Tod.

Was tut man mit den ganzen Frauenbeauftragten? Die vielen Studien zu dem Thema wären alle nicht mehr notwendig. In der Bundesregierung könnte ein Ministerposten eingespart werden. Die Quotenregelungen würden fallen und Frauen müssten sich wie die Männer anstrengen um einen Führungsposten zu bekommen. In Zeitungen würden die feministischen Ableger ihre Existenzbegründung verlieren usw.

Der Feminismus selbst dafür sorgen, dass er nie das Ziel der Gleichberechtigung erreicht. Und deswegen wird man Feministinnen nie zufrieden stellen können."	1	0	0	0	1	0	1	1	0	0	1000101100	"Der Tod des Feminismus nur ein theoretisches Gedankenspiel: der Feminismus erreicht sein Ziel. Er sieht Männer und Frauen offiziell als gleichberechtigt an. Das wäre sein Tod.

Was tut man mit den ganzen Frauenbeauftragten? Die vielen Studien zu dem Thema wären alle nicht mehr notwendig. In der Bundesregierung könnte ein Ministerposten eingespart werden. Die Quotenregelungen würden fallen und Frauen müssten sich wie die Männer anstrengen um einen Führungsposten zu bekommen. In Zeitungen würden die feministischen Ableger ihre Existenzbegründung verlieren usw.

Der Feminismus selbst dafür sorgen, dass er nie das Ziel der Gleichberechtigung erreicht. Und deswegen wird man Feministinnen nie zufrieden stellen können."
448768	448769		"Jemanden der eine Universität beschießt nennt nicht nur das syrische Staatsfernsehen Terroristen. Man muss schon ordentlich mentale Probleme haben um solche Gruppierungen noch als ""Rebellen"" zu bezeichnen."	0	1	0	0	0	0	0	0	1	0	0100000010	" Jemanden der eine Universität beschießt nennt nicht nur das syrische Staatsfernsehen Terroristen. Man muss schon ordentlich mentale Probleme haben um solche Gruppierungen noch als ""Rebellen"" zu bezeichnen."
124568	124569	Hm,... genau dieses Posting wurde zunächst nicht freigeschaltet, und ich sehe es jetzt unter den Top-Postings...	"Genau diese Tatsache der Nicht-Freischaltung habe ich als Diskussionsverhinderung kritisiert, angemerkt, dass meine Wortmeldung (obige) allen Regeln entspricht, und mich verwundert gezeigt, dass der Foromat bei einer Löschungsquote von 1,74% (btw. nur auf ""diestandard"") anspringt, sowie kund getan, dass ich dies ärgerlich finde. Auch diese Kritik wurde dann irgendwann freigeschaltet, um dann wieder gelöscht zu werden (wodurch meine Löschungsquote nun 1,76% beträgt).
Auch diese Kritik hat wohl in keinem Punkt folgende Regeln verletzt: http://derstandard.at/2000007525725/Gleichberechtigung-als-Rotes-Tuch-und-wie-wir-damit-umgehen
Es sei denn jede Kritik an der Moderation kann mittels ""fehlendem Themenbezug zum Artikel"" abgeschmettert werden."	0	0	0	0	0	0	0	0	1	0	0000000010	"Hm,... genau dieses Posting wurde zunächst nicht freigeschaltet, und ich sehe es jetzt unter den Top-Postings... Genau diese Tatsache der Nicht-Freischaltung habe ich als Diskussionsverhinderung kritisiert, angemerkt, dass meine Wortmeldung (obige) allen Regeln entspricht, und mich verwundert gezeigt, dass der Foromat bei einer Löschungsquote von 1,74% (btw. nur auf ""diestandard"") anspringt, sowie kund getan, dass ich dies ärgerlich finde. Auch diese Kritik wurde dann irgendwann freigeschaltet, um dann wieder gelöscht zu werden (wodurch meine Löschungsquote nun 1,76% beträgt).
Auch diese Kritik hat wohl in keinem Punkt folgende Regeln verletzt: http://derstandard.at/2000007525725/Gleichberechtigung-als-Rotes-Tuch-und-wie-wir-damit-umgehen
Es sei denn jede Kritik an der Moderation kann mittels ""fehlendem Themenbezug zum Artikel"" abgeschmettert werden."
448414	448415		"""Es  kann doch nicht sein"" ist genauso super wie ""Wo steht das?""!"	0	0	0	0	1	0	0	1	0	0	0000100100	" ""Es  kann doch nicht sein"" ist genauso super wie ""Wo steht das?""!"
124567	124568	ja sicher - machterhalt :-)	"deshalb machen männer mehr überstunden,
hackeln am bau, etc..., gehen jahre später in pension, wählen ein studium
von dem man als absolvent dann auch leben kann..."	0	0	0	1	0	0	0	1	0	0	0001000100	"ja sicher - machterhalt :-) deshalb machen männer mehr überstunden,
hackeln am bau, etc..., gehen jahre später in pension, wählen ein studium
von dem man als absolvent dann auch leben kann..."
9724	9725		gabalier mag nicht darauf angewiesen sein, er bekommt das geld aber dennoch und er wird aus diesem durch wegelagerei gefüllten topf in österreich auch am meisten bekommen	0	0	0	1	1	0	0	1	0	0	0001100100	 gabalier mag nicht darauf angewiesen sein, er bekommt das geld aber dennoch und er wird aus diesem durch wegelagerei gefüllten topf in österreich auch am meisten bekommen
447419	447420		Ja. In Deutschland kann man sich die Krankenkasse wenigstens aussuchen. Nachdem ich momentan ohnehin sämtliche Ärzte und die Sensoren selbst noch zusätzlich bezahle fände ich eine Auswahl an Leistung schon erstrebenswert, auch wenn diese vielleicht etwas mehr kosten würde.	0	0	0	0	0	0	0	0	1	0	0000000010	 Ja. In Deutschland kann man sich die Krankenkasse wenigstens aussuchen. Nachdem ich momentan ohnehin sämtliche Ärzte und die Sensoren selbst noch zusätzlich bezahle fände ich eine Auswahl an Leistung schon erstrebenswert, auch wenn diese vielleicht etwas mehr kosten würde.
124566	124567	das gehaltslückenmärchen....	"von je nachdem 20-40% wurde mehrmals widerlegt und trotzdem
kommen die üblichen verdächtigen immer wieder damit daher.

fadgas...."	0	0	0	1	0	0	0	1	0	0	0001000100	"das gehaltslückenmärchen.... von je nachdem 20-40% wurde mehrmals widerlegt und trotzdem
kommen die üblichen verdächtigen immer wieder damit daher.

fadgas...."
